Household ID,Date,House Type,Family Members,Number of Rooms,AC Usage (Hours),Fan Usage (Hours),Refrigerator Usage (Hours),Washing Machine Usage (Hours),Water Motor Usage (Hours),Lighting (Hours),Outdoor Temperature (C),Day of Week,Season,Is Holiday,Daily Consumption (kWh)
66414954,2025-11-13,Portion,7,4,0.0,2.5,12.6,0.0,0.6,8.3,16.8,Thursday,Winter,0,6.39
EB4F3638,2025-08-09,Villa,6,7,12.6,22.4,13.5,2.3,1.5,4.9,43.5,Saturday,Summer,1,39.58
39EE80AB,2026-02-13,Single Family Home,8,6,0.0,0.4,13.5,0.5,0.8,7.1,19.6,Friday,Winter,0,8.46
8198D1F5,2025-08-14,Apartment,5,3,15.3,12.3,12.1,0.3,1.9,5.6,39.6,Thursday,Summer,0,31.24
41F83199,2026-05-23,Villa,8,8,9.5,19.5,13.9,2.0,1.9,7.2,38.5,Saturday,Summer,1,38.65
3E4727FD,2026-04-10,Portion,8,3,3.6,10.5,12.2,1.6,1.0,6.9,30.5,Friday,Spring/Autumn,1,16.03
61F6DFBE,2026-02-23,Single Family Home,4,5,0.0,0.4,13.8,2.2,0.9,9.8,14.9,Monday,Winter,1,8.93
89207BC4,2025-07-10,Villa,4,7,2.9,23.6,11.3,0.5,2.9,4.8,37.4,Thursday,Summer,0,25.49
D231F372,2025-11-09,Single Family Home,8,5,0.0,3.2,11.2,2.4,1.4,9.1,13.1,Sunday,Winter,1,9.75
92DED495,2025-10-13,Single Family Home,8,4,3.9,5.2,13.7,0.3,1.9,9.3,31.9,Monday,Spring/Autumn,0,18.54
43F19B58,2025-09-20,Single Family Home,4,5,3.9,22.6,13.1,2.8,2.6,5.7,36.2,Saturday,Summer,1,24.52
1EB05B4A,2026-06-08,Portion,1,3,15.3,22.7,11.1,2.6,2.9,4.4,39.4,Monday,Summer,1,35.98
7E0A04C2,2026-05-31,Villa,8,6,12.1,15.2,10.9,1.5,2.4,6.7,42.6,Sunday,Summer,1,34.9
82D9A774,2025-10-17,Single Family Home,3,3,1.9,8.0,12.8,1.7,1.6,11.1,28.3,Friday,Spring/Autumn,1,13.67
08560684,2026-01-06,Portion,3,6,0.0,0.8,13.1,0.0,0.5,7.6,7.1,Tuesday,Winter,0,7.84
50CE857F,2026-03-16,Apartment,4,3,4.0,10.1,13.7,1.0,1.1,11.2,28.9,Monday,Spring/Autumn,0,16.16
DCA1ADCC,2025-10-10,Villa,4,7,1.8,6.0,10.2,2.5,1.4,8.3,23.9,Friday,Spring/Autumn,1,16.3
5DAD348E,2025-09-12,Portion,4,6,13.4,19.1,13.5,2.6,2.3,6.1,41.1,Friday,Summer,1,39.44
4795CD1D,2025-12-18,Single Family Home,4,3,0.0,0.2,12.1,1.8,1.5,10.4,17.4,Thursday,Winter,1,8.84
6EA5E341,2026-05-16,Single Family Home,3,4,12.3,12.6,11.6,1.6,1.9,7.3,40.2,Saturday,Summer,1,30.96
2D36226C,2025-12-08,Single Family Home,6,6,0.0,2.5,12.1,1.3,0.6,11.0,11.3,Monday,Winter,1,11.28
915D9A63,2025-07-24,Apartment,3,2,7.1,21.3,12.8,0.1,2.9,5.7,42.2,Thursday,Summer,0,21.68
D6C6D997,2026-02-22,Portion,6,5,0.0,2.4,10.8,1.9,1.2,7.5,7.7,Sunday,Winter,1,10.3
8EB7C306,2026-06-13,Villa,6,5,14.0,20.6,10.5,1.9,1.7,5.5,44.1,Saturday,Summer,1,37.05
DE0BDE18,2026-03-12,Single Family Home,3,5,3.2,8.1,11.5,1.8,1.9,10.6,24.6,Thursday,Spring/Autumn,1,20.77
7CCC63DE,2026-04-16,Portion,2,6,2.6,5.2,10.7,2.4,1.9,8.5,26.8,Thursday,Spring/Autumn,1,16.77
2514C7CE,2026-05-20,Villa,7,10,10.5,19.5,10.5,1.4,1.7,6.5,42.7,Wednesday,Summer,1,41.13
1440ADEC,2025-09-04,Single Family Home,6,5,14.6,18.5,13.5,1.5,1.5,6.4,39.6,Thursday,Summer,1,37.39
A5076897,2025-11-28,Portion,6,6,0.0,0.3,11.0,2.1,1.1,9.7,11.2,Friday,Winter,1,11.05
05E9F407,2025-08-21,Single Family Home,5,3,6.5,13.8,10.1,0.9,2.5,6.7,43.3,Thursday,Summer,0,22.36
18763576,2025-07-30,Portion,1,3,7.5,12.6,10.7,2.3,2.1,6.4,38.0,Wednesday,Summer,1,23.28
154FF37D,2025-08-14,Single Family Home,2,6,13.9,14.1,12.3,2.9,2.2,4.4,40.9,Thursday,Summer,1,36.04
48BFB602,2025-12-16,Single Family Home,3,4,0.0,1.5,11.7,0.6,0.6,7.8,10.5,Tuesday,Winter,0,5.48
DC412176,2026-06-06,Portion,8,5,8.7,18.3,12.8,2.2,2.3,4.4,41.9,Saturday,Summer,1,30.09
F833EBFB,2026-06-19,Single Family Home,8,6,15.9,17.8,13.7,3.0,2.5,5.1,41.3,Friday,Summer,1,43.19
8A27B0B0,2025-09-28,Apartment,8,3,11.3,23.9,10.5,2.1,2.0,6.1,38.2,Sunday,Summer,1,30.81
27DD1AC4,2025-10-26,Apartment,3,3,0.7,8.9,13.9,1.0,1.7,6.1,25.9,Sunday,Spring/Autumn,1,11.07
022111E5,2026-03-15,Portion,8,5,3.4,10.4,11.7,1.7,2.0,9.4,21.4,Sunday,Spring/Autumn,1,20.3
CC476B72,2025-10-22,Single Family Home,1,5,0.8,6.3,11.2,0.5,1.8,7.9,20.1,Wednesday,Spring/Autumn,0,10.67
6FE633F1,2025-11-28,Single Family Home,7,6,0.0,1.4,12.5,0.0,1.2,7.1,15.3,Friday,Winter,0,8.39
A0152B5B,2025-10-02,Villa,5,10,2.7,11.3,12.6,2.0,1.8,9.8,24.1,Thursday,Spring/Autumn,1,29.93
1186DA93,2025-09-11,Villa,2,10,9.4,21.4,13.0,2.7,2.1,5.2,40.4,Thursday,Summer,1,43.14
B3522C18,2026-02-19,Single Family Home,6,3,0.0,2.1,12.7,0.8,0.7,11.3,9.7,Thursday,Winter,0,7.17
05AA5EAB,2025-09-13,Apartment,5,3,8.8,12.4,12.5,2.7,3.0,6.3,44.7,Saturday,Summer,1,25.62
BA23B07A,2025-07-10,Apartment,3,2,14.6,21.0,11.3,1.1,2.6,5.7,41.0,Thursday,Summer,1,32.8
4FC37D4E,2026-04-20,Portion,6,6,1.8,11.6,11.2,0.1,1.2,10.7,22.9,Monday,Spring/Autumn,0,19.53
C02553EA,2026-06-20,Apartment,5,3,10.4,12.3,12.0,1.4,2.2,7.7,44.1,Saturday,Summer,1,27.99
2E7D952B,2025-09-15,Villa,7,5,13.8,13.7,13.3,0.9,2.8,6.7,40.2,Monday,Summer,0,34.84
3FBBFF57,2025-11-24,Portion,4,3,0.0,1.8,12.1,0.0,1.2,11.6,15.9,Monday,Winter,0,8.78
180DC855,2026-01-13,Single Family Home,8,6,0.0,0.3,10.2,2.0,1.0,10.0,13.9,Tuesday,Winter,1,9.88
A110E887,2026-03-30,Apartment,5,3,1.2,11.1,10.8,1.6,1.3,7.9,26.9,Monday,Spring/Autumn,1,11.39
0D559B64,2026-05-19,Single Family Home,2,4,2.9,15.3,12.5,2.0,1.5,4.8,36.2,Tuesday,Summer,1,15.93
CB5D2B59,2025-10-16,Apartment,7,2,0.6,9.6,11.0,0.1,1.3,9.7,23.8,Thursday,Spring/Autumn,0,7.69
C891D55D,2026-03-16,Single Family Home,6,3,0.5,7.8,10.4,0.1,1.7,8.6,25.3,Monday,Spring/Autumn,0,8.42
AF9A1168,2026-02-18,Apartment,1,3,0.0,2.4,12.8,0.6,1.3,7.9,13.9,Wednesday,Winter,0,8.9
1B7E0502,2025-08-22,Single Family Home,6,5,12.7,18.4,13.0,1.9,3.0,4.5,42.1,Friday,Summer,1,37.34
B072AFC8,2025-11-22,Single Family Home,5,3,0.0,1.9,12.7,2.4,1.0,8.8,18.8,Saturday,Winter,1,7.04
8F1C3FA0,2025-10-22,Portion,4,4,3.4,8.9,11.6,2.4,1.9,10.0,22.7,Wednesday,Spring/Autumn,1,19.3
467BA9E5,2026-05-20,Single Family Home,2,4,10.5,12.4,11.4,1.9,2.2,4.7,43.8,Wednesday,Summer,1,28.94
8AA6B006,2025-11-18,Apartment,7,4,0.0,0.5,13.3,0.8,0.6,8.0,14.1,Tuesday,Winter,0,7.73
DB592A19,2025-11-17,Single Family Home,6,3,0.0,2.1,11.7,2.2,0.9,9.3,16.9,Monday,Winter,1,9.88
7F5F61AA,2026-04-13,Single Family Home,5,5,1.4,10.5,13.1,1.9,1.6,10.7,24.6,Monday,Spring/Autumn,1,17.32
18A440BD,2026-01-14,Apartment,1,2,0.0,2.7,13.7,0.6,0.6,8.9,8.5,Wednesday,Winter,0,6.26
1B67F7BB,2025-12-31,Apartment,1,4,0.0,2.2,10.7,2.9,1.3,6.4,11.9,Wednesday,Winter,1,7.21
9FBC879E,2026-03-20,Villa,1,7,3.1,7.0,12.6,0.1,1.5,10.9,29.8,Friday,Spring/Autumn,0,22.18
03599C6D,2026-06-12,Single Family Home,8,3,12.4,12.0,10.6,2.1,1.7,5.6,44.0,Friday,Summer,1,28.92
5C65A65C,2026-01-27,Portion,6,3,0.0,2.7,12.3,2.8,0.8,7.8,7.9,Tuesday,Winter,1,9.72
1204F4D6,2026-05-08,Apartment,4,4,15.8,16.1,10.0,1.0,1.6,5.6,39.3,Friday,Summer,0,34.28
881AF04F,2025-11-25,Single Family Home,4,4,0.0,1.5,10.2,2.4,1.0,10.9,9.4,Tuesday,Winter,1,9.06
A37CE1C5,2026-02-03,Portion,7,3,0.0,3.5,12.8,0.4,0.7,7.9,17.9,Tuesday,Winter,0,6.4
66CC7376,2026-01-07,Single Family Home,8,5,0.0,2.2,11.9,1.4,1.2,8.3,10.7,Wednesday,Winter,1,11.39
531C8812,2026-05-12,Portion,7,5,7.5,24.0,10.5,0.1,2.5,4.1,43.4,Tuesday,Summer,0,29.09
60042231,2026-04-13,Villa,6,8,1.7,11.9,12.6,1.8,1.1,8.7,25.8,Monday,Spring/Autumn,1,22.85
B9EFAAD6,2025-07-19,Villa,1,9,10.3,14.2,12.2,1.9,2.3,5.4,41.0,Saturday,Summer,1,35.24
4D457EA5,2025-07-09,Single Family Home,4,5,11.8,22.2,12.0,0.4,1.9,6.2,41.0,Wednesday,Summer,0,33.83
B0916FB7,2026-05-03,Single Family Home,2,3,11.7,20.5,11.9,2.4,1.7,4.6,44.8,Sunday,Summer,1,30.41
236EB832,2025-10-11,Single Family Home,4,5,3.9,10.2,10.3,2.8,1.5,6.5,31.8,Saturday,Spring/Autumn,1,18.53
920B725B,2025-11-30,Single Family Home,2,5,0.0,3.8,12.5,2.6,0.6,7.9,16.1,Sunday,Winter,1,8.13
7CFFAE92,2026-05-05,Apartment,5,2,13.8,17.6,11.9,2.5,2.3,5.7,38.4,Tuesday,Summer,1,33.22
EBFFC53F,2026-04-15,Villa,7,8,1.2,4.3,13.0,0.7,1.9,9.4,29.6,Wednesday,Spring/Autumn,0,15.75
BF67DE42,2026-03-02,Apartment,7,2,0.7,4.4,13.2,2.2,2.0,7.7,25.7,Monday,Spring/Autumn,1,8.15
8A38D5AA,2026-01-29,Villa,4,6,0.0,3.4,10.5,0.3,0.8,11.1,12.6,Thursday,Winter,0,9.66
6493F5EF,2026-06-27,Apartment,4,3,3.0,19.1,11.8,2.6,1.7,5.0,36.1,Saturday,Summer,1,17.35
25E42403,2025-08-24,Apartment,8,4,14.0,22.3,10.3,1.3,2.0,7.7,39.8,Sunday,Summer,1,35.12
663166A7,2025-10-11,Portion,7,4,4.0,10.2,11.8,2.3,1.2,7.3,26.0,Saturday,Spring/Autumn,1,18.11
8F2E08D3,2025-09-17,Portion,4,4,12.4,21.1,10.7,0.4,1.7,5.2,38.5,Wednesday,Summer,0,32.83
6E18C9B3,2025-11-02,Apartment,2,4,0.0,2.1,12.8,1.9,0.9,6.9,16.3,Sunday,Winter,1,9.59
592AB43D,2025-09-14,Villa,1,7,7.6,17.4,13.8,2.4,2.5,4.2,35.1,Sunday,Summer,1,32.59
9DC0A8B5,2026-05-03,Portion,3,6,15.6,17.2,13.4,1.7,2.9,5.1,41.4,Sunday,Summer,1,40.17
3BC5F97F,2025-09-18,Villa,3,10,9.9,21.3,12.9,0.6,2.6,4.8,41.5,Thursday,Summer,0,41.63
3E3869E2,2026-06-19,Single Family Home,5,3,7.8,18.6,13.3,1.0,2.5,4.4,41.9,Friday,Summer,1,22.38
4E1C3762,2025-12-18,Apartment,6,2,0.0,0.9,10.8,0.0,0.8,6.6,11.7,Thursday,Winter,0,6.5
C017466E,2025-10-09,Portion,3,3,3.3,11.6,12.8,1.2,1.6,11.1,27.9,Thursday,Spring/Autumn,1,14.99
86DC4E34,2025-07-22,Single Family Home,1,5,15.0,18.8,13.6,0.7,3.0,5.0,41.6,Tuesday,Summer,0,39.23
4572B385,2025-07-26,Apartment,2,3,12.4,23.1,11.7,2.8,1.9,7.1,44.4,Saturday,Summer,1,31.72
DA221B85,2026-06-06,Villa,2,5,2.4,21.3,11.3,1.1,2.1,7.8,36.6,Saturday,Summer,1,20.5
A63FCF12,2025-11-25,Portion,2,5,0.0,2.0,12.4,1.4,1.4,9.0,11.6,Tuesday,Winter,1,8.98
168885C2,2025-09-13,Portion,1,3,8.2,19.7,12.9,1.2,2.9,4.3,42.7,Saturday,Summer,1,25.62
4E0FBAE1,2025-11-06,Portion,3,3,0.0,1.8,10.6,2.3,1.4,11.6,8.8,Thursday,Winter,1,9.86
A00F230B,2025-10-25,Villa,1,10,2.8,11.2,12.1,2.9,1.6,8.9,23.2,Saturday,Spring/Autumn,1,27.43
E3F16406,2026-07-07,Apartment,5,2,13.8,21.4,10.0,1.0,2.3,7.3,43.4,Tuesday,Summer,0,31.25
A82CAE18,2025-08-26,Portion,4,6,15.4,16.3,11.6,0.6,2.5,7.8,40.7,Tuesday,Summer,0,39.77
F8751FD4,2025-10-29,Villa,8,9,3.8,4.6,13.1,0.6,1.5,7.1,26.4,Wednesday,Spring/Autumn,0,18.38
94BE6D9F,2026-01-21,Single Family Home,3,5,0.0,0.8,13.6,0.6,1.2,8.2,10.8,Wednesday,Winter,0,7.35
F9CC83ED,2026-04-14,Single Family Home,6,3,2.9,5.1,12.9,0.6,1.2,8.9,27.6,Tuesday,Spring/Autumn,0,11.01
E12FF6CD,2025-08-29,Apartment,6,3,9.1,18.4,11.8,3.0,2.8,4.1,40.4,Friday,Summer,1,25.12
EF0B743E,2026-05-03,Villa,3,6,6.4,13.4,12.7,1.9,2.7,6.7,42.9,Sunday,Summer,1,28.63
06B4ED27,2026-04-12,Villa,4,9,2.3,11.4,10.6,2.3,1.0,8.8,21.8,Sunday,Spring/Autumn,1,25.58
06AD7920,2025-11-15,Portion,3,6,0.0,2.8,10.7,1.1,0.6,7.8,5.7,Saturday,Winter,1,10.74
2F191516,2026-05-14,Portion,8,4,7.7,19.1,10.4,0.5,2.7,7.2,39.6,Thursday,Summer,0,25.45
68994C84,2026-04-12,Apartment,5,3,1.7,10.5,12.7,1.6,2.0,11.9,29.7,Sunday,Spring/Autumn,1,14.98
FCFD8547,2025-09-19,Single Family Home,2,4,7.0,21.5,12.4,1.7,2.6,4.5,36.4,Friday,Summer,1,24.5
B017C533,2025-11-02,Portion,4,6,0.0,2.8,11.8,2.9,1.1,6.2,11.2,Sunday,Winter,1,8.67
9BA14C35,2026-04-02,Portion,6,6,2.4,10.2,11.9,0.0,1.0,7.1,30.2,Thursday,Spring/Autumn,0,14.7
74F76D09,2026-05-05,Apartment,4,4,14.9,17.0,13.1,2.4,2.7,4.8,41.5,Tuesday,Summer,1,37.61
8EC57D47,2025-11-25,Apartment,4,3,0.0,1.6,12.4,1.1,1.4,7.1,12.8,Tuesday,Winter,1,7.56
C60FB252,2026-05-05,Portion,3,6,12.3,21.4,10.0,1.5,2.0,4.5,44.5,Tuesday,Summer,1,36.61
B0A0C1CD,2026-01-12,Single Family Home,8,6,0.0,1.4,12.2,0.2,1.3,10.6,6.4,Monday,Winter,0,11.99
2E057F79,2026-04-18,Single Family Home,7,6,0.8,10.4,13.9,1.9,1.7,7.1,23.3,Saturday,Spring/Autumn,1,16.83
2DCAFC82,2025-12-20,Single Family Home,8,3,0.0,2.6,11.7,1.7,0.8,10.8,5.6,Saturday,Winter,1,9.14
A6091AD0,2026-06-04,Single Family Home,2,3,6.4,23.1,13.1,0.5,1.8,4.5,35.4,Thursday,Summer,0,23.14
5CE9DBBC,2025-08-07,Portion,3,6,11.9,15.9,12.7,1.7,1.8,7.1,42.2,Thursday,Summer,1,34.55
E98965F2,2025-11-06,Single Family Home,3,4,0.0,3.0,11.5,0.2,1.4,8.8,6.5,Thursday,Winter,0,8.74
6B69B4AE,2025-10-27,Portion,5,4,0.6,11.4,11.5,0.1,1.5,10.3,30.7,Monday,Spring/Autumn,0,13.44
33EE16E7,2025-07-08,Villa,1,8,8.0,13.5,10.2,1.3,2.5,7.4,44.8,Tuesday,Summer,1,32.39
CEB557AC,2025-07-09,Portion,4,4,4.1,22.6,13.2,2.3,2.4,6.4,36.7,Wednesday,Summer,1,21.36
1453E17E,2026-02-12,Apartment,4,4,0.0,3.4,13.4,2.0,0.6,12.0,19.6,Thursday,Winter,1,10.57
D1F379B1,2026-05-05,Apartment,3,2,8.8,20.8,11.0,0.3,2.6,6.3,43.4,Tuesday,Summer,0,25.35
253741E4,2026-05-15,Villa,6,5,7.5,18.9,13.9,0.0,1.5,5.9,40.9,Friday,Summer,0,27.2
2DA1AFDA,2025-09-04,Villa,3,8,5.2,17.8,13.3,1.9,2.7,5.0,35.3,Thursday,Summer,1,30.13
C4BD338E,2025-10-24,Villa,7,5,2.9,11.6,11.2,2.3,1.1,6.5,20.1,Friday,Spring/Autumn,1,16.96
4AF715B7,2025-12-26,Apartment,5,3,0.0,2.8,13.0,1.0,1.4,8.7,9.6,Friday,Winter,1,9.35
35845D71,2026-02-16,Apartment,2,3,0.0,1.6,11.5,1.9,1.3,9.8,18.1,Monday,Winter,1,9.87
510564F9,2025-10-10,Villa,3,9,3.6,6.7,11.7,1.5,1.0,11.7,20.8,Friday,Spring/Autumn,1,25.11
7F6BF62C,2026-01-03,Single Family Home,4,5,0.0,3.2,13.5,2.5,0.6,6.3,16.9,Saturday,Winter,1,10.76
1E42D2B8,2025-07-15,Apartment,4,4,14.9,13.3,12.5,1.7,2.0,4.7,41.7,Tuesday,Summer,1,34.74
5982AA44,2026-01-28,Single Family Home,1,4,0.0,2.8,13.9,1.5,0.7,6.7,6.0,Wednesday,Winter,1,7.82
4ECA2E96,2025-10-24,Villa,1,5,2.3,11.7,13.0,1.5,1.2,8.1,31.3,Friday,Spring/Autumn,1,15.97
91A4D796,2026-02-17,Apartment,3,2,0.0,1.1,11.4,2.0,0.6,9.2,15.2,Tuesday,Winter,1,4.53
AC273009,2025-12-29,Portion,1,4,0.0,2.7,11.2,2.2,1.0,10.8,15.6,Monday,Winter,1,11.76
E45DEF26,2026-05-19,Villa,8,8,15.4,12.8,11.8,0.1,2.8,7.6,43.1,Tuesday,Summer,0,42.58
90A014AB,2026-03-29,Villa,1,6,0.4,6.2,12.0,2.7,1.7,9.1,31.5,Sunday,Spring/Autumn,1,15.65
CCAE58FE,2026-06-07,Villa,2,6,7.8,18.5,11.4,1.9,1.7,6.6,37.9,Sunday,Summer,1,28.86
56D2B14D,2026-07-02,Single Family Home,7,4,7.2,14.8,12.6,0.4,2.9,5.4,35.6,Thursday,Summer,0,24.99
4EEB87FF,2026-03-22,Villa,1,7,2.4,9.6,11.8,1.6,1.8,6.8,23.9,Sunday,Spring/Autumn,1,20.33
E0864418,2025-10-01,Portion,5,4,1.0,7.9,13.1,1.1,2.0,8.1,22.1,Wednesday,Spring/Autumn,1,12.96
C8F216C1,2025-07-20,Single Family Home,2,6,7.5,20.5,13.9,2.7,1.9,6.8,36.7,Sunday,Summer,1,32.1
7B8FD09A,2026-06-03,Single Family Home,4,5,3.4,12.5,10.5,1.5,2.0,4.7,36.5,Wednesday,Summer,1,18.24
4F73AB1C,2026-04-16,Single Family Home,2,4,1.3,6.8,12.2,0.2,1.4,7.8,20.4,Thursday,Spring/Autumn,0,13.2
6338FB29,2026-03-25,Apartment,1,3,2.0,5.2,11.3,0.0,1.5,10.4,24.9,Wednesday,Spring/Autumn,0,13.57
DF3334C6,2025-08-07,Portion,1,3,13.1,17.7,13.8,3.0,1.9,6.3,38.3,Thursday,Summer,1,30.99
4FE898D8,2026-02-25,Single Family Home,6,4,0.0,3.6,12.8,0.7,0.9,11.4,13.5,Wednesday,Winter,0,8.4
51B3CCF5,2026-04-15,Apartment,5,2,1.2,7.2,11.8,0.1,1.8,6.3,26.6,Wednesday,Spring/Autumn,0,9.84
F5530567,2026-02-19,Apartment,4,4,0.0,0.9,11.1,1.0,1.4,9.2,13.8,Thursday,Winter,1,8.58
243D116D,2026-06-17,Villa,4,6,6.9,18.1,11.3,0.6,1.8,7.8,41.7,Wednesday,Summer,0,29.95
56B7979E,2026-01-20,Apartment,3,2,0.0,0.6,11.5,1.7,1.4,7.7,10.4,Tuesday,Winter,1,6.16
1B1E06C3,2025-11-24,Apartment,7,3,0.0,3.5,12.9,0.4,0.6,12.0,19.7,Monday,Winter,0,9.13
97BEDF31,2026-02-22,Portion,6,5,0.0,3.2,11.7,2.8,1.5,6.8,9.3,Sunday,Winter,1,10.83
B680873B,2026-04-10,Apartment,8,4,0.8,7.8,13.9,0.1,1.9,11.8,21.0,Friday,Spring/Autumn,0,14.74
EB70BDA9,2026-03-19,Apartment,8,3,1.6,11.3,12.2,2.4,1.4,10.5,21.1,Thursday,Spring/Autumn,1,12.38
394A97FD,2025-08-28,Villa,6,8,4.3,18.6,13.3,0.8,1.6,5.2,36.9,Thursday,Summer,0,27.29
54905F79,2026-04-21,Villa,8,8,0.1,4.0,13.8,0.8,1.3,8.8,25.6,Tuesday,Spring/Autumn,0,15.14
59F8068E,2025-12-29,Single Family Home,5,5,0.0,1.7,12.8,0.2,1.0,6.7,18.4,Monday,Winter,0,7.12
D14B256C,2026-03-25,Apartment,6,4,0.3,10.0,12.3,0.9,1.6,9.8,31.9,Wednesday,Spring/Autumn,0,12.35
760272BA,2025-11-30,Portion,4,4,0.0,0.5,12.3,2.7,1.0,7.0,15.4,Sunday,Winter,1,6.38
7B7CE7CC,2025-11-24,Villa,4,10,0.0,3.5,10.7,1.5,0.6,8.5,9.8,Monday,Winter,1,16.62
9134C0B7,2026-04-21,Single Family Home,3,3,1.2,8.2,12.1,2.5,1.9,7.1,24.3,Tuesday,Spring/Autumn,1,10.58
76812AD7,2025-11-03,Apartment,8,2,0.0,2.2,13.3,2.4,1.4,7.8,16.3,Monday,Winter,1,8.37
9927839B,2025-08-15,Portion,6,6,7.0,19.0,10.1,0.5,2.7,5.5,41.9,Friday,Summer,0,28.57
23900C1D,2026-05-27,Apartment,3,4,15.1,13.2,10.9,0.2,1.7,7.6,38.4,Wednesday,Summer,0,34.94
63D5E750,2026-02-17,Portion,4,4,0.0,2.1,12.2,2.5,1.0,6.7,17.5,Tuesday,Winter,1,8.28
E9C7C13A,2026-03-12,Portion,6,3,3.3,11.4,11.2,0.4,1.5,10.9,20.9,Thursday,Spring/Autumn,0,16.89
67797B58,2026-05-13,Villa,1,7,13.6,16.1,10.1,0.8,2.6,4.9,41.0,Wednesday,Summer,0,40.03
D21CE315,2026-06-30,Apartment,5,2,3.4,13.5,10.3,0.7,1.7,7.1,36.4,Tuesday,Summer,0,11.74
64EEC4C1,2026-02-20,Portion,7,6,0.0,3.0,10.4,2.6,0.5,9.1,16.6,Friday,Winter,1,9.22
2C649ADF,2025-12-27,Single Family Home,7,5,0.0,1.0,12.7,2.5,0.6,10.7,6.8,Saturday,Winter,1,11.91
49D93A08,2026-07-07,Single Family Home,3,3,7.4,14.2,10.4,0.8,2.0,7.8,37.1,Tuesday,Summer,0,23.95
B8A9B014,2026-05-26,Portion,3,3,7.6,18.0,11.0,0.6,2.6,4.4,38.5,Tuesday,Summer,0,23.41
DC32F8A0,2025-12-20,Portion,3,6,0.0,0.9,11.1,2.8,0.7,9.2,5.2,Saturday,Winter,1,12.43
D1F03374,2025-12-18,Villa,4,6,0.0,0.9,12.8,1.7,1.0,9.5,6.5,Thursday,Winter,1,10.66
7F8736F1,2026-05-12,Single Family Home,5,6,7.8,16.3,10.9,1.5,2.1,4.5,44.6,Tuesday,Summer,1,29.6
91724023,2025-12-30,Villa,2,9,0.0,0.4,13.0,2.4,0.6,9.3,6.9,Tuesday,Winter,1,11.48
245FD841,2026-03-31,Villa,8,9,0.5,6.3,11.2,1.0,1.6,8.7,23.9,Tuesday,Spring/Autumn,0,18.01
16A46B83,2025-10-04,Apartment,5,4,3.4,5.5,13.4,2.0,1.1,10.1,23.5,Saturday,Spring/Autumn,1,14.62
88F7F097,2026-04-17,Portion,8,6,2.0,4.8,12.6,1.2,1.4,6.9,32.0,Friday,Spring/Autumn,1,13.98
FA4E8355,2026-04-25,Villa,3,5,0.4,11.4,10.3,3.0,2.0,8.0,27.1,Saturday,Spring/Autumn,1,15.76
BFDA55C9,2025-10-26,Villa,1,10,0.5,10.7,11.1,2.4,1.7,9.5,31.9,Sunday,Spring/Autumn,1,23.32
92A6F3E6,2025-07-25,Villa,1,7,12.4,16.8,12.4,1.8,2.2,5.9,42.9,Friday,Summer,1,37.34
13AD3EAD,2026-05-14,Villa,5,6,7.1,15.0,12.5,1.3,2.2,4.4,42.7,Thursday,Summer,1,24.61
03A2CEE9,2026-04-04,Single Family Home,3,6,2.7,11.8,12.7,1.3,1.4,9.7,20.8,Saturday,Spring/Autumn,1,18.73
42E17302,2026-04-19,Single Family Home,8,4,3.0,10.1,10.8,2.3,1.8,8.9,20.9,Sunday,Spring/Autumn,1,16.15
08789EF0,2025-11-09,Apartment,3,4,0.0,3.4,13.8,1.1,1.0,8.6,10.2,Sunday,Winter,1,10.8
D66DE2A1,2026-01-04,Portion,7,4,0.0,1.3,11.8,1.1,0.9,9.3,10.8,Sunday,Winter,1,9.68
A33817FA,2025-09-06,Villa,1,10,6.2,17.9,12.9,2.0,1.7,4.4,38.0,Saturday,Summer,1,33.88
1DB1CE86,2025-07-26,Portion,7,6,12.9,18.9,13.4,2.0,2.2,5.6,41.6,Saturday,Summer,1,37.93
F2C0A0CF,2026-04-08,Single Family Home,7,6,2.5,6.8,11.3,1.1,2.0,6.3,31.7,Wednesday,Spring/Autumn,1,17.57
DECA8598,2025-12-13,Villa,8,8,0.0,3.0,13.6,1.7,0.5,6.6,10.2,Saturday,Winter,1,10.6
87BEB021,2026-03-13,Apartment,2,4,1.4,9.3,12.6,2.2,1.2,11.5,24.3,Friday,Spring/Autumn,1,13.09
9C48C830,2026-06-08,Villa,6,7,4.0,12.2,11.8,2.7,2.0,6.3,38.0,Monday,Summer,1,25.08
A7830A8F,2026-02-05,Portion,4,4,0.0,2.8,13.9,1.8,1.1,8.3,9.0,Thursday,Winter,1,9.56
2E0F0484,2025-10-29,Apartment,1,2,0.4,9.4,12.0,0.8,1.3,8.0,29.7,Wednesday,Spring/Autumn,0,8.77
1A99AAE0,2026-03-14,Villa,4,10,1.7,8.0,13.1,2.7,1.8,9.2,24.4,Saturday,Spring/Autumn,1,23.55
08B6F61D,2025-07-15,Apartment,1,4,8.0,16.8,13.0,0.1,1.8,7.4,35.5,Tuesday,Summer,0,23.59
1F2DA344,2026-03-23,Apartment,2,4,0.3,10.4,10.8,0.8,1.5,9.9,24.0,Monday,Spring/Autumn,0,11.43
E65FA9FA,2026-03-01,Single Family Home,2,4,1.7,8.3,11.6,2.2,1.2,8.7,29.6,Sunday,Spring/Autumn,1,14.8
A9151364,2026-06-14,Portion,5,6,2.1,20.4,12.3,1.4,2.8,7.8,36.8,Sunday,Summer,1,25.29
